latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.700005,77.20001,231.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),us_aqi (USAQI),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),dust (μg/m³),uv_index ()
2026-07-01T10:30,257.0,436,58.8,545.0,18.7,24.8,383.0,2.00

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),dust (μg/m³),uv_index ()
2025-11-15T12:00,67.1,63.8,653.0,11.7,39.8,6.0,4.35
2025-11-15T13:00,60.5,57.7,532.0,8.0,37.9,5.0,3.45
2025-11-15T14:00,55.2,53.0,491.0,9.7,36.0,4.0,2.10
2025-11-15T15:00,51.5,49.7,584.0,21.1,34.7,3.0,0.90
2025-11-15T16:00,51.9,50.5,757.0,37.9,33.4,2.0,0.20
2025-11-15T17:00,87.5,84.5,882.0,57.4,36.0,6.0,0.00
2025-11-15T18:00,97.1,94.3,900.0,60.6,36.0,5.0,0.00
2025-11-15T19:00,98.3,95.7,870.0,64.7,35.9,5.0,0.00
2025-11-15T20:00,96.9,94.5,835.0,65.3,34.9,4.0,0.00
2025-11-15T21:00,93.6,91.5,809.0,59.7,32.4,4.0,0.00
2025-11-15T22:00,89.6,87.5,778.0,50.7,29.0,4.0,0.00
2025-11-15T23:00,84.8,82.9,742.0,42.0,26.1,4.0,0.00
2025-11-16T00:00,80.8,78.9,694.0,34.4,24.1,4.0,0.00
2025-11-16T01:00,78.7,76.8,642.0,27.2,22.6,3.0,0.00
2025-11-16T02:00,77.5,75.9,607.0,22.2,21.6,3.0,0.00
2025-11-16T03:00,77.3,75.7,574.0,20.0,21.1,3.0,0.00
2025-11-16T04:00,77.8,76.1,559.0,20.0,21.0,3.0,0.00
2025-11-16T05:00,81.7,80.3,633.0,20.2,23.1,3.0,0.00
2025-11-16T06:00,88.5,86.8,904.0,26.7,24.8,3.0,0.00
2025-11-16T07:00,98.5,96.9,1263.0,35.3,27.3,2.0,0.25
2025-11-16T08:00,96.2,95.0,1457.0,39.3,30.0,2.0,1.00
2025-11-16T09:00,90.8,89.4,1330.0,34.2,33.4,3.0,2.35
2025-11-16T10:00,78.2,76.4,1038.0,24.4,37.0,3.0,3.75
2025-11-16T11:00,62.4,60.3,791.0,16.3,38.6,4.0,4.65
2025-11-16T12:00,51.6,49.7,651.0,10.9,36.5,4.0,4.65
2025-11-16T13:00,44.4,42.7,557.0,7.3,32.4,3.0,3.70
2025-11-16T14:00,40.2,38.6,534.0,8.6,29.1,3.0,2.25
2025-11-16T15:00,38.1,36.8,635.0,19.0,27.7,3.0,0.95
2025-11-16T16:00,39.1,38.1,808.0,34.3,27.0,2.0,0.20
2025-11-16T17:00,53.8,52.2,922.0,44.1,26.9,3.0,0.00
2025-11-16T18:00,61.0,59.6,912.0,47.1,27.4,3.0,0.00
2025-11-16T19:00,63.8,62.4,843.0,51.0,28.1,2.0,0.00
2025-11-16T20:00,65.7,64.5,783.0,53.1,28.4,2.0,0.00
2025-11-16T21:00,68.9,67.5,760.0,51.9,28.0,2.0,0.00
2025-11-16T22:00,72.2,70.8,747.0,48.9,27.2,2.0,0.00
2025-11-16T23:00,73.6,72.2,723.0,45.1,26.1,2.0,0.00
2025-11-17T00:00,73.6,72.2,672.0,40.0,24.6,2.0,0.00
2025-11-17T01:00,74.3,72.9,610.0,34.3,22.9,3.0,0.00
2025-11-17T02:00,76.1,74.7,575.0,30.7,21.7,3.0,0.00
2025-11-17T03:00,78.7,77.3,552.0,30.9,21.2,3.0,0.00
2025-11-17T04:00,81.3,79.6,554.0,33.3,21.2,3.0,0.00
2025-11-17T05:00,82.4,80.8,659.0,28.7,22.5,3.0,0.00
2025-11-17T06:00,92.7,91.0,992.0,34.0,24.8,3.0,0.00
2025-11-17T07:00,106.6,105.2,1427.0,40.9,28.2,2.0,0.20
2025-11-17T08:00,104.5,103.6,1664.0,43.6,31.7,2.0,0.95
2025-11-17T09:00,99.4,98.3,1517.0,38.2,35.4,3.0,2.25
2025-11-17T10:00,91.7,90.1,1172.0,28.6,39.2,3.0,3.60
2025-11-17T11:00,79.4,77.3,879.0,20.6,42.0,4.0,4.45
2025-11-17T12:00,64.0,61.9,702.0,13.5,42.8,4.0,4.40
2025-11-17T13:00,61.2,59.5,577.0,8.1,42.5,3.0,3.50
2025-11-17T14:00,60.1,58.6,568.0,12.4,42.9,3.0,2.15
2025-11-17T15:00,59.6,58.2,711.0,34.3,43.8,3.0,0.90
2025-11-17T16:00,66.4,65.2,970.0,65.8,45.3,2.0,0.20
2025-11-17T17:00,117.1,115.0,1294.0,82.9,46.7,4.0,0.00
2025-11-17T18:00,145.3,143.4,1729.0,89.1,53.1,4.0,0.00
2025-11-17T19:00,166.7,164.4,2230.0,97.5,62.1,4.0,0.00
2025-11-17T20:00,183.0,180.7,2607.0,102.9,69.1,4.0,0.00
2025-11-17T21:00,195.6,193.2,2760.0,102.7,72.8,4.0,0.00
2025-11-17T22:00,203.5,201.2,2790.0,99.6,74.5,4.0,0.00
2025-11-17T23:00,206.3,204.0,2810.0,95.9,74.2,4.0,0.00
2025-11-18T00:00,205.8,203.0,2868.0,92.2,71.1,4.0,0.00
2025-11-18T01:00,204.4,202.1,2916.0,88.0,65.9,5.0,0.00
2025-11-18T02:00,202.6,200.2,2921.0,84.0,60.9,5.0,0.00
2025-11-18T03:00,198.4,195.6,2834.0,80.0,56.2,5.0,0.00
2025-11-18T04:00,193.7,191.4,2703.0,76.2,51.7,4.0,0.00
2025-11-18T05:00,187.2,184.9,2647.0,72.9,44.4,4.0,0.00
2025-11-18T06:00,187.7,185.3,2815.0,74.2,44.5,3.0,0.00
2025-11-18T07:00,192.3,190.5,3057.0,75.3,44.7,2.0,0.20
2025-11-18T08:00,174.6,173.7,3037.0,71.5,45.8,2.0,0.90
2025-11-18T09:00,151.3,149.9,2499.0,58.3,48.8,2.0,2.10
2025-11-18T10:00,124.3,122.5,1700.0,40.1,52.7,3.0,3.40
2025-11-18T11:00,98.5,96.6,1074.0,25.6,54.5,4.0,4.25
2025-11-18T12:00,84.3,82.2,791.0,16.0,52.2,4.0,4.25
2025-11-18T13:00,78.0,76.1,680.0,10.2,47.9,3.0,3.40
2025-11-18T14:00,73.8,71.9,664.0,13.2,44.8,3.0,2.05
2025-11-18T15:00,71.7,70.1,742.0,31.3,43.9,3.0,0.90
2025-11-18T16:00,75.7,74.5,914.0,58.4,44.1,2.0,0.20
2025-11-18T17:00,108.7,107.1,1102.0,78.2,45.5,3.0,0.00
2025-11-18T18:00,125.7,124.3,1263.0,85.8,49.7,3.0,0.00
2025-11-18T19:00,143.0,141.6,1440.0,96.1,55.4,3.0,0.00
2025-11-18T20:00,158.3,156.9,1686.0,103.1,59.8,3.0,0.00
2025-11-18T21:00,171.8,170.0,2122.0,104.4,62.2,3.0,0.00
2025-11-18T22:00,179.7,178.3,2626.0,102.5,63.3,3.0,0.00
2025-11-18T23:00,179.3,177.9,2893.0,98.2,61.5,3.0,0.00
2025-11-19T00:00,170.4,169.0,2732.0,90.9,54.9,3.0,0.00
2025-11-19T01:00,161.1,159.7,2333.0,81.2,45.5,2.0,0.00
2025-11-19T02:00,154.1,152.7,1956.0,72.8,37.8,2.0,0.00
2025-11-19T03:00,149.5,148.1,1630.0,66.5,33.3,2.0,0.00
2025-11-19T04:00,145.3,143.9,1326.0,61.3,30.6,2.0,0.00
2025-11-19T05:00,160.7,159.3,1219.0,65.4,37.3,2.0,0.00
2025-11-19T06:00,166.2,164.8,1517.0,67.8,39.1,2.0,0.00
2025-11-19T07:00,183.9,182.5,2012.0,70.7,41.9,1.0,0.20
2025-11-19T08:00,187.7,186.7,2251.0,69.1,46.0,1.0,0.90
2025-11-19T09:00,149.5,149.0,1966.0,59.0,52.6,1.0,2.10
2025-11-19T10:00,117.3,116.4,1426.0,44.5,60.6,2.0,3.40
2025-11-19T11:00,94.5,93.4,987.0,33.1,66.7,2.0,4.20
2025-11-19T12:00,74.3,73.1,779.0,24.9,69.1,2.0,4.15
2025-11-19T13:00,69.4,68.5,671.0,19.9,69.6,2.0,3.30
2025-11-19T14:00,66.8,65.9,628.0,25.3,70.2,2.0,2.00
2025-11-19T15:00,66.1,65.2,659.0,49.7,71.5,2.0,0.85
2025-11-19T16:00,73.8,73.1,755.0,84.6,73.0,1.0,0.20
2025-11-19T17:00,117.6,116.4,856.0,105.9,60.6,2.0,0.00
2025-11-19T18:00,146.7,145.3,927.0,111.9,64.7,2.0,0.00
2025-11-19T19:00,163.4,162.5,1004.0,119.9,70.3,2.0,0.00
2025-11-19T20:00,173.7,172.8,1132.0,124.3,74.6,2.0,0.00
2025-11-19T21:00,182.1,181.1,1376.0,121.8,76.7,2.0,0.00
2025-11-19T22:00,190.0,188.6,1671.0,115.6,77.5,2.0,0.00
2025-11-19T23:00,194.2,192.8,1867.0,109.9,77.2,2.0,0.00
2025-11-20T00:00,195.1,193.7,1871.0,106.2,75.6,2.0,0.00
2025-11-20T01:00,194.6,193.7,1775.0,103.1,73.0,2.0,0.00
2025-11-20T02:00,192.8,191.4,1710.0,100.0,70.1,2.0,0.00
2025-11-20T03:00,190.5,189.1,1697.0,96.3,66.3,2.0,0.00
2025-11-20T04:00,188.6,187.2,1714.0,92.7,62.3,2.0,0.00
2025-11-20T05:00,205.4,204.0,1829.0,123.3,79.6,2.0,0.00
2025-11-20T06:00,208.6,207.2,2194.0,123.6,79.4,2.0,0.00
2025-11-20T07:00,221.2,220.3,2655.0,123.1,79.3,1.0,0.15
2025-11-20T08:00,209.5,209.1,2823.0,115.8,80.4,1.0,0.75
2025-11-20T09:00,182.5,181.6,2411.0,95.9,83.9,1.0,1.75
2025-11-20T10:00,156.5,155.5,1704.0,69.2,88.5,2.0,2.75
2025-11-20T11:00,129.0,128.1,1168.0,47.2,91.6,2.0,3.40
2025-11-20T12:00,110.8,109.4,994.0,30.8,91.6,2.0,3.30
2025-11-20T13:00,107.6,106.2,991.0,19.1,90.1,2.0,2.55
2025-11-20T14:00,106.2,104.8,1049.0,20.8,89.2,2.0,1.55
2025-11-20T15:00,106.9,105.5,1151.0,44.8,88.8,2.0,0.65
2025-11-20T16:00,121.1,119.7,1315.0,82.3,88.9,2.0,0.15
2025-11-20T17:00,158.8,156.9,1475.0,98.8,78.4,3.0,0.00
2025-11-20T18:00,189.1,186.7,1645.0,109.1,80.3,3.0,0.00
2025-11-20T19:00,209.5,207.2,1813.0,123.3,82.8,4.0,0.00
2025-11-20T20:00,220.3,218.4,1878.0,133.5,83.5,4.0,0.00
2025-11-20T21:00,224.0,221.7,1737.0,136.0,80.8,4.0,0.00
2025-11-20T22:00,223.5,221.2,1492.0,134.5,76.4,4.0,0.00
2025-11-20T23:00,221.7,219.3,1351.0,131.9,72.0,4.0,0.00
2025-11-21T00:00,219.8,217.0,1417.0,128.9,68.0,4.0,0.00
2025-11-21T01:00,219.3,217.0,1587.0,124.9,64.2,5.0,0.00
2025-11-21T02:00,220.3,217.5,1751.0,121.2,61.8,5.0,0.00
2025-11-21T03:00,221.2,217.9,1855.0,118.2,61.5,5.0,0.00
2025-11-21T04:00,222.6,219.8,1954.0,115.5,62.6,5.0,0.00
2025-11-21T05:00,218.4,215.6,2104.0,105.3,57.2,5.0,0.00
2025-11-21T06:00,216.5,213.3,2444.0,103.4,57.1,4.0,0.00
2025-11-21T07:00,215.1,212.3,2835.0,100.1,56.8,3.0,0.15
2025-11-21T08:00,195.1,193.2,2914.0,92.1,55.8,3.0,0.70
2025-11-21T09:00,173.7,171.8,2389.0,75.7,52.8,4.0,1.60
2025-11-21T10:00,149.5,146.7,1552.0,54.6,49.0,5.0,2.60
2025-11-21T11:00,122.0,118.3,918.0,37.3,47.3,6.0,3.25
2025-11-21T12:00,99.4,96.2,702.0,23.3,49.3,6.0,3.25
2025-11-21T13:00,93.4,90.8,690.0,13.1,53.5,5.0,2.55
2025-11-21T14:00,91.7,89.2,749.0,16.1,57.9,4.0,1.55
2025-11-21T15:00,92.2,89.9,869.0,43.1,62.1,4.0,0.65
2025-11-21T16:00,104.1,102.0,1061.0,83.2,66.6,4.0,0.15
2025-11-21T17:00,158.3,156.0,1229.0,115.7,64.1,5.0,0.00
2025-11-21T18:00,191.4,188.6,1333.0,120.9,69.9,5.0,0.00
2025-11-21T19:00,213.7,210.5,1413.0,127.7,77.7,5.0,0.00
2025-11-21T20:00,226.8,223.5,1486.0,129.8,81.7,5.0,0.00
2025-11-21T21:00,230.0,226.8,1560.0,123.2,78.5,5.0,0.00
2025-11-21T22:00,226.8,223.5,1627.0,111.9,71.6,5.0,0.00
2025-11-21T23:00,222.6,219.3,1683.0,101.9,65.2,5.0,0.00
2025-11-22T00:00,218.9,215.6,1714.0,94.7,60.2,5.0,0.00
2025-11-22T01:00,218.4,215.1,1733.0,88.9,55.8,6.0,0.00
2025-11-22T02:00,221.2,217.5,1773.0,85.7,53.7,6.0,0.00
2025-11-22T03:00,224.4,220.7,1838.0,86.4,55.0,6.0,0.00
2025-11-22T04:00,226.3,223.1,1923.0,89.7,58.6,6.0,0.00
2025-11-22T05:00,211.9,208.6,2047.0,77.8,51.4,5.0,0.00
2025-11-22T06:00,223.1,220.3,2320.0,86.0,57.9,5.0,0.00
2025-11-22T07:00,240.3,237.0,2632.0,96.3,66.8,4.0,0.15
2025-11-22T08:00,243.1,241.2,2673.0,96.7,73.7,4.0,0.65
2025-11-22T09:00,212.8,210.5,2193.0,77.8,77.6,4.0,1.50
2025-11-22T10:00,170.9,168.1,1443.0,49.0,79.4,5.0,2.40
2025-11-22T11:00,137.8,134.6,866.0,26.2,77.1,6.0,3.05
2025-11-22T12:00,121.1,117.3,641.0,13.9,67.4,7.0,3.00
2025-11-22T13:00,110.6,106.2,589.0,7.6,53.5,8.0,2.40
2025-11-22T14:00,102.9,98.3,617.0,9.8,43.3,9.0,1.50
2025-11-22T15:00,98.5,94.1,714.0,25.6,40.2,8.0,0.65
2025-11-22T16:00,106.4,102.9,891.0,49.8,40.8,7.0,0.15
2025-11-22T17:00,156.5,151.3,1091.0,83.0,48.8,9.0,0.00
2025-11-22T18:00,177.9,173.2,1333.0,88.9,53.3,8.0,0.00
2025-11-22T19:00,196.0,191.4,1597.0,96.7,59.3,8.0,0.00
2025-11-22T20:00,208.6,204.4,1765.0,100.9,63.0,7.0,0.00
2025-11-22T21:00,216.1,212.3,1765.0,98.7,62.7,7.0,0.00
2025-11-22T22:00,219.3,216.1,1668.0,92.9,60.1,6.0,0.00
2025-11-22T23:00,217.5,214.2,1572.0,86.0,56.2,6.0,0.00
2025-11-23T00:00,210.5,207.7,1505.0,78.2,50.2,5.0,0.00
2025-11-23T01:00,200.2,197.9,1440.0,69.2,42.8,5.0,0.00
2025-11-23T02:00,188.6,186.7,1389.0,61.0,37.2,4.0,0.00
2025-11-23T03:00,178.3,176.5,1311.0,52.7,33.9,4.0,0.00
2025-11-23T04:00,172.3,170.4,1249.0,45.2,32.3,3.0,0.00
2025-11-23T05:00,210.5,208.2,1338.0,65.6,44.4,4.0,0.00
2025-11-23T06:00,223.5,220.7,1783.0,70.7,50.4,4.0,0.00
2025-11-23T07:00,244.9,242.1,2380.0,77.2,58.6,3.0,0.15
2025-11-23T08:00,249.6,247.7,2657.0,77.5,65.5,3.0,0.65
2025-11-23T09:00,211.4,209.5,2311.0,66.2,70.3,3.0,1.55
2025-11-23T10:00,172.3,170.0,1645.0,48.6,73.6,4.0,2.50
2025-11-23T11:00,139.7,137.4,1097.0,33.7,73.6,5.0,3.15
2025-11-23T12:00,131.3,128.5,815.0,22.3,68.1,6.0,3.15
2025-11-23T13:00,121.1,117.8,650.0,13.5,59.4,6.0,2.50
2025-11-23T14:00,107.6,104.3,594.0,13.2,52.1,6.0,1.50
2025-11-23T15:00,99.9,96.9,674.0,28.0,48.1,6.0,0.65
2025-11-23T16:00,106.6,104.3,863.0,51.3,45.6,5.0,0.15
2025-11-23T17:00,156.9,154.1,1070.0,73.5,50.0,5.0,0.00
2025-11-23T18:00,170.9,168.1,1299.0,76.6,50.8,5.0,0.00
2025-11-23T19:00,177.0,174.6,1546.0,80.5,51.7,4.0,0.00
2025-11-23T20:00,183.5,181.1,1709.0,82.0,51.6,4.0,0.00
2025-11-23T21:00,189.1,187.2,1727.0,79.1,49.6,4.0,0.00
2025-11-23T22:00,191.9,189.5,1662.0,73.7,46.5,4.0,0.00
2025-11-23T23:00,189.1,186.7,1598.0,67.6,43.2,4.0,0.00
2025-11-24T00:00,183.0,180.7,1568.0,60.5,39.4,4.0,0.00
2025-11-24T01:00,177.4,174.6,1538.0,52.6,35.3,5.0,0.00
2025-11-24T02:00,173.7,170.9,1494.0,46.5,32.4,5.0,0.00
2025-11-24T03:00,170.9,168.1,1385.0,42.9,30.9,5.0,0.00
2025-11-24T04:00,169.0,166.2,1261.0,41.2,30.5,5.0,0.00
2025-11-24T05:00,178.3,175.6,1255.0,41.9,34.7,5.0,0.00
2025-11-24T06:00,183.9,181.1,1522.0,48.6,38.7,4.0,0.00
2025-11-24T07:00,198.8,196.0,1908.0,57.2,44.2,4.0,0.15
2025-11-24T08:00,197.0,195.1,2083.0,59.4,49.0,3.0,0.75
2025-11-24T09:00,173.2,171.4,1842.0,49.2,52.4,3.0,1.80
2025-11-24T10:00,135.0,133.2,1390.0,32.6,55.0,3.0,2.95
2025-11-24T11:00,99.0,97.3,1020.0,19.5,56.0,3.0,3.70
2025-11-24T12:00,80.8,79.4,826.0,12.3,54.6,3.0,3.70
2025-11-24T13:00,74.0,72.6,713.0,8.6,51.8,3.0,2.95
2025-11-24T14:00,70.3,68.9,687.0,11.4,49.3,3.0,1.80
2025-11-24T15:00,67.1,65.7,764.0,24.6,47.3,3.0,0.75
2025-11-24T16:00,69.4,68.5,928.0,44.3,45.8,2.0,0.15
2025-11-24T17:00,88.5,87.1,1131.0,61.4,47.7,2.0,0.00
2025-11-24T18:00,102.0,100.8,1420.0,69.3,49.6,2.0,0.00
2025-11-24T19:00,113.9,112.5,1749.0,80.1,52.3,2.0,0.00
2025-11-24T20:00,124.8,123.4,1930.0,86.8,53.9,2.0,0.00
2025-11-24T21:00,134.6,133.2,1848.0,86.2,54.2,2.0,0.00
2025-11-24T22:00,141.1,139.7,1618.0,81.6,53.4,2.0,0.00
2025-11-24T23:00,140.2,139.2,1399.0,75.6,51.0,2.0,0.00
2025-11-25T00:00,132.2,131.3,1230.0,68.4,45.5,2.0,0.00
2025-11-25T01:00,124.8,123.9,1072.0,59.9,38.4,2.0,0.00
2025-11-25T02:00,119.7,118.7,970.0,52.3,32.8,2.0,0.00
2025-11-25T03:00,117.1,115.9,928.0,45.8,30.0,2.0,0.00
2025-11-25T04:00,115.7,114.8,941.0,40.2,28.8,2.0,0.00
2025-11-25T05:00,117.3,116.2,1040.0,35.6,28.7,2.0,0.00
2025-11-25T06:00,124.3,123.4,1327.0,39.9,31.0,2.0,0.00
2025-11-25T07:00,133.6,132.7,1698.0,45.5,34.4,1.0,0.15
2025-11-25T08:00,126.7,126.2,1877.0,46.4,37.4,1.0,0.80
2025-11-25T09:00,115.5,115.0,1683.0,38.4,40.1,1.0,1.95
2025-11-25T10:00,97.1,96.4,1296.0,25.8,42.6,1.0,3.20
2025-11-25T11:00,72.4,71.7,974.0,15.9,43.7,1.0,4.00
2025-11-25T12:00,55.5,54.8,798.0,10.1,42.4,1.0,4.00
2025-11-25T13:00,49.9,49.2,687.0,7.0,39.9,2.0,3.20
2025-11-25T14:00,48.8,48.0,660.0,9.6,38.1,2.0,1.95
2025-11-25T15:00,48.8,47.8,757.0,21.3,37.9,2.0,0.80
2025-11-25T16:00,51.7,51.0,938.0,38.7,38.6,1.0,0.15
2025-11-25T17:00,66.1,65.7,1102.0,51.4,38.5,1.0,0.00
2025-11-25T18:00,81.5,81.0,1223.0,58.1,40.0,1.0,0.00
2025-11-25T19:00,90.3,89.9,1328.0,66.9,42.0,1.0,0.00
2025-11-25T20:00,93.1,92.9,1397.0,70.7,42.6,1.0,0.00
2025-11-25T21:00,92.7,92.2,1425.0,65.3,40.8,1.0,0.00
2025-11-25T22:00,92.4,92.0,1417.0,54.9,37.8,1.0,0.00
2025-11-25T23:00,90.8,90.3,1376.0,45.2,34.8,1.0,0.00
2025-11-26T00:00,88.5,88.2,1276.0,37.8,32.3,1.0,0.00
2025-11-26T01:00,88.0,87.8,1142.0,31.1,29.9,1.0,0.00
2025-11-26T02:00,88.9,88.5,1052.0,26.3,28.2,1.0,0.00
2025-11-26T03:00,90.1,89.4,1011.0,23.2,27.3,1.0,0.00
2025-11-26T04:00,91.5,91.0,1014.0,21.9,27.1,1.0,0.00
2025-11-26T05:00,97.8,97.1,1119.0,24.6,28.5,1.0,0.00
2025-11-26T06:00,106.4,105.7,1455.0,33.7,32.3,1.0,0.00
2025-11-26T07:00,124.3,123.4,1893.0,45.8,37.6,1.0,0.15
2025-11-26T08:00,130.9,129.9,2103.0,51.4,42.5,1.0,0.75
2025-11-26T09:00,122.5,122.0,1871.0,44.5,46.5,1.0,1.80
2025-11-26T10:00,111.3,110.4,1410.0,31.1,50.1,2.0,3.00
2025-11-26T11:00,94.8,93.6,1037.0,20.4,52.5,2.0,3.80
2025-11-26T12:00,71.5,70.3,857.0,13.7,53.1,2.0,3.80
2025-11-26T13:00,62.9,61.5,764.0,9.7,52.5,3.0,3.00
2025-11-26T14:00,61.7,60.1,754.0,13.6,52.3,3.0,1.85
2025-11-26T15:00,61.0,59.5,862.0,30.8,52.5,3.0,0.75
2025-11-26T16:00,68.2,67.1,1053.0,55.9,53.0,2.0,0.15
2025-11-26T17:00,85.9,84.5,1213.0,76.0,56.4,2.0,0.00
2025-11-26T18:00,111.1,109.7,1278.0,85.7,60.6,2.0,0.00
2025-11-26T19:00,132.2,131.3,1312.0,99.1,66.6,2.0,0.00
2025-11-26T20:00,150.4,149.0,1392.0,108.8,72.6,2.0,0.00
2025-11-26T21:00,167.6,166.2,1575.0,111.4,78.5,2.0,0.00
2025-11-26T22:00,184.4,183.5,1804.0,110.4,84.3,2.0,0.00
2025-11-26T23:00,196.5,195.1,1989.0,109.1,88.3,2.0,0.00
2025-11-27T00:00,200.2,198.8,2092.0,109.0,90.0,2.0,0.00
2025-11-27T01:00,199.8,198.4,2151.0,108.5,89.8,3.0,0.00
2025-11-27T02:00,197.4,196.0,2183.0,106.5,87.9,3.0,0.00
2025-11-27T03:00,193.2,191.9,2173.0,101.8,83.1,3.0,0.00
2025-11-27T04:00,190.9,189.5,2137.0,95.6,76.5,3.0,0.00
2025-11-27T05:00,186.7,185.8,2141.0,84.9,55.6,2.0,0.00
2025-11-27T06:00,188.1,187.2,2288.0,85.3,53.8,2.0,0.00
2025-11-27T07:00,194.6,194.2,2474.0,85.1,51.6,1.0,0.15
2025-11-27T08:00,180.2,179.7,2461.0,79.4,51.2,1.0,0.80
2025-11-27T09:00,140.6,140.2,2054.0,62.6,54.6,1.0,1.95
2025-11-27T10:00,99.0,98.3,1447.0,40.3,60.0,2.0,3.20
2025-11-27T11:00,68.2,67.3,979.0,23.9,63.9,2.0,4.05
2025-11-27T12:00,56.9,56.0,786.0,16.9,64.7,2.0,4.10
2025-11-27T13:00,51.5,50.4,732.0,15.8,64.1,2.0,3.30
2025-11-27T14:00,48.9,47.7,749.0,22.1,63.6,2.0,2.05
2025-11-27T15:00,48.1,46.8,838.0,40.2,63.6,2.0,0.85
2025-11-27T16:00,52.3,51.1,999.0,65.6,63.6,2.0,0.20
2025-11-27T17:00,106.4,103.6,1164.0,90.4,65.0,5.0,0.00
2025-11-27T18:00,132.7,129.9,1323.0,97.9,68.3,5.0,0.00
2025-11-27T19:00,149.9,147.6,1485.0,107.8,72.5,4.0,0.00
2025-11-27T20:00,159.3,157.4,1610.0,112.7,73.4,4.0,0.00
2025-11-27T21:00,161.1,159.3,1689.0,108.5,68.3,4.0,0.00
2025-11-27T22:00,156.5,154.6,1730.0,99.3,59.8,3.0,0.00
2025-11-27T23:00,143.9,142.5,1721.0,89.3,51.7,3.0,0.00
2025-11-28T00:00,130.9,129.5,1635.0,79.7,44.7,3.0,0.00
2025-11-28T01:00,123.4,122.0,1499.0,69.3,38.1,2.0,0.00
2025-11-28T02:00,118.3,117.1,1376.0,59.2,33.1,2.0,0.00
2025-11-28T03:00,114.6,113.4,1253.0,48.2,30.3,2.0,0.00
2025-11-28T04:00,111.3,110.4,1143.0,37.4,29.2,1.0,0.00
2025-11-28T05:00,102.2,101.3,1151.0,22.3,27.9,2.0,0.00
2025-11-28T06:00,106.2,105.5,1420.0,30.7,31.0,2.0,0.00
2025-11-28T07:00,116.6,115.9,1807.0,41.8,35.4,1.0,0.15
2025-11-28T08:00,116.4,115.7,1992.0,46.9,39.6,1.0,0.80
2025-11-28T09:00,108.0,107.6,1776.0,40.1,43.8,1.0,1.95
2025-11-28T10:00,86.8,86.1,1358.0,27.2,47.8,2.0,3.20
2025-11-28T11:00,61.2,60.1,1007.0,17.2,49.7,2.0,4.10
2025-11-28T12:00,48.8,46.9,810.0,12.6,47.7,3.0,4.10
2025-11-28T13:00,44.8,42.7,681.0,10.9,43.5,4.0,3.25
2025-11-28T14:00,42.7,40.5,633.0,13.3,40.4,4.0,1.95
2025-11-28T15:00,42.3,40.3,701.0,22.7,39.8,4.0,0.80
2025-11-28T16:00,44.5,42.7,849.0,36.2,40.3,3.0,0.15
2025-11-28T17:00,63.1,61.5,983.0,53.4,46.1,3.0,0.00
2025-11-28T18:00,70.1,68.7,1081.0,53.5,44.6,3.0,0.00
2025-11-28T19:00,70.5,69.4,1166.0,53.4,42.3,2.0,0.00
2025-11-28T20:00,69.6,68.7,1210.0,51.6,39.4,2.0,0.00
2025-11-28T21:00,68.5,67.5,1193.0,47.0,35.4,2.0,0.00
2025-11-28T22:00,67.8,66.6,1135.0,40.7,30.9,2.0,0.00
2025-11-28T23:00,66.1,65.0,1074.0,34.7,27.0,2.0,0.00
2025-11-29T00:00,64.5,63.6,1015.0,29.5,24.4,2.0,0.00
2025-11-29T01:00,63.8,62.9,954.0,24.6,22.4,1.0,0.00
2025-11-29T02:00,63.3,62.6,910.0,20.8,21.2,1.0,0.00
2025-11-29T03:00,62.6,61.9,877.0,18.0,20.6,1.0,0.00
2025-11-29T04:00,61.9,61.2,862.0,16.4,20.6,1.0,0.00
2025-11-29T05:00,64.7,64.0,910.0,18.8,22.0,1.0,0.00
2025-11-29T06:00,65.0,64.3,1098.0,24.4,24.0,1.0,0.00
2025-11-29T07:00,68.2,67.8,1349.0,31.8,26.9,1.0,0.15
2025-11-29T08:00,72.2,71.9,1479.0,35.6,29.7,1.0,0.75
2025-11-29T09:00,68.5,68.2,1381.0,32.3,32.5,1.0,1.75
2025-11-29T10:00,64.0,63.3,1162.0,25.3,35.3,2.0,2.95
2025-11-29T11:00,55.3,54.1,956.0,19.1,36.2,2.0,3.80
2025-11-29T12:00,44.7,43.1,786.0,14.0,33.9,2.0,3.95
2025-11-29T13:00,41.6,39.6,629.0,9.8,29.8,3.0,3.20
2025-11-29T14:00,39.5,37.6,553.0,10.0,26.7,3.0,2.00
2025-11-29T15:00,38.1,36.4,614.0,17.9,25.8,3.0,0.85
2025-11-29T16:00,38.5,37.0,757.0,30.3,26.0,2.0,0.20
2025-11-29T17:00,48.2,47.0,883.0,47.5,30.5,2.0,0.00
2025-11-29T18:00,53.7,52.6,966.0,49.4,30.8,2.0,0.00
2025-11-29T19:00,56.1,55.2,1033.0,51.8,31.1,2.0,0.00
2025-11-29T20:00,55.6,54.8,1067.0,51.7,30.8,2.0,0.00
